14.7853	2.918782e-006
14.7692	4.045685e-006
14.7564	4.076142e-006
14.7468	3.680203e-006
14.7372	4.076142e-006
14.7308	4.837563e-006
14.7212	4.289340e-006
14.7147	4.746193e-006
14.6923	4.289340e-006
14.6827	3.527919e-006
14.6731	3.162437e-006
14.6603	3.619289e-006
14.6442	5.416244e-006
14.5801	4.289340e-006
14.5641	5.873096e-006
14.5545	6.969543e-006
14.5449	6.512690e-006
14.5385	6.786802e-006
14.5288	6.208122e-006
14.5224	6.482234e-006
14.5064	8.248731e-006
14.4968	7.700508e-006
14.484	8.005076e-006
14.4744	8.401015e-006
14.4679	8.096447e-006
14.4583	6.269036e-006
14.4487	8.187817e-006
14.4263	9.071066e-006
14.4103	1.120305e-005
14.3942	1.038071e-005
14.3878	1.016751e-005
14.3782	1.303046e-005
14.3397	1.866497e-005
14.3237	1.622843e-005
14.2885	2.463452e-005
14.2724	1.936548e-005
14.2724	2.064467e-005
14.2596	1.988325e-005
14.25	2.292893e-005
14.2276	2.021827e-005
14.2179	2.027919e-005
14.2019	2.311168e-005
14.1442	1.083756e-005
14.1314	1.242132e-005
14.1154	1.053299e-005
14.1058	9.771574e-006
14.0833	5.598985e-006
14.0673	1.089848e-005
14.0481	7.944162e-006
14.0353	9.162437e-006
14.0192	8.553299e-006
14.016	9.071066e-006
14	9.101523e-006
13.9872	8.644670e-006
13.984	9.314721e-006
13.9679	9.467005e-006
13.9615	8.553299e-006
13.9391	7.243655e-006
13.9135	1.281726e-005
13.8974	9.162437e-006
13.8878	9.771574e-006
13.875	6.177665e-006
13.8654	7.700508e-006
13.8494	7.121827e-006
13.8429	7.335025e-006
13.8333	8.005076e-006
13.8173	5.416244e-006
13.7949	7.548223e-006
13.7788	4.593909e-006
13.7692	7.030457e-006
13.7532	6.512690e-006
13.7468	6.725888e-006
13.7372	6.208122e-006
13.7276	5.446701e-006
13.7115	6.421320e-006
13.6987	6.208122e-006
13.6891	5.964467e-006
13.6731	7.335025e-006
13.6635	8.644670e-006
13.6474	6.360406e-006
13.6346	6.573604e-006
13.625	6.725888e-006
13.6154	7.791878e-006
13.6026	6.878173e-006
13.5929	7.335025e-006
13.5865	6.208122e-006
13.5769	6.512690e-006
13.5609	4.837563e-006
13.5513	6.055838e-006
13.5449	4.532995e-006
13.5288	5.659898e-006
13.5128	4.532995e-006
13.5032	5.751269e-006
13.4904	4.593909e-006
13.4744	5.142132e-006
13.4647	3.923858e-006
13.4487	5.050761e-006
13.4231	3.771574e-006
13.4167	4.502538e-006
13.4071	4.045685e-006
13.3942	5.263959e-006
13.375	3.527919e-006
13.3686	3.893401e-006
13.359	3.314721e-006
13.3365	2.553299e-006
13.3365	3.771574e-006
13.3205	1.335025e-006
